country_region_code,country_region,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-08,13,77,3,29,3,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-09,12,77,4,25,1,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-10,10,72,0,30,5,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-11,7,60,-2,22,10,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-12,-1,46,-6,29,-4,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-13,15,75,3,32,3,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-14,7,72,-9,21,3,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-15,15,76,-3,29,2,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-16,12,80,0,23,0,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-17,11,76,-4,25,5,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-18,7,64,-6,17,9,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-19,3,54,-8,24,-4,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-20,15,84,7,28,-1,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-21,14,80,1,23,0,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-22,12,78,3,33,-1,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-23,11,78,2,24,-4,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-24,10,74,-1,27,0,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-25,6,65,-5,16,5,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-26,2,50,-10,25,-4,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-27,14,80,3,33,-3,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-28,12,76,2,22,-2,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-29,12,77,3,33,-4,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-06-30,15,85,3,26,-5,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-01,14,85,0,30,0,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-02,12,72,0,23,6,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-03,7,68,-1,34,5,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-04,18,93,12,42,-4,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-05,23,104,15,37,-1,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-06,23,103,17,51,-6,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-07,27,125,21,61,-11,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-08,22,116,15,61,-16,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-09,20,125,16,51,-28,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-10,-15,26,-22,6,-47,13
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-11,5,62,-8,29,-69,15
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-12,11,73,-2,52,-42,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-13,11,75,1,58,-33,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-14,13,84,4,53,-32,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-15,4,66,-6,46,-27,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-16,3,60,-7,45,-19,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-17,0,47,-9,60,-16,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-18,23,93,15,73,-19,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-19,22,89,12,53,-17,13
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-20,24,89,14,59,-18,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-21,18,91,11,51,-18,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-22,13,77,-3,48,-14,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-23,6,64,-9,35,-9,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-24,-10,34,-24,36,-18,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-25,18,87,0,54,-17,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-26,22,91,3,41,-15,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-27,20,93,9,53,-15,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-28,21,96,4,47,-17,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-29,17,92,-3,48,-13,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-30,6,71,-7,34,-14,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-07-31,2,56,-13,48,-9,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-01,25,98,12,56,-20,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-02,20,98,7,47,-19,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-03,18,91,10,50,-20,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-04,19,96,8,42,-22,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-05,14,82,-3,40,-20,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-06,7,68,-2,34,-10,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-07,3,57,-3,45,-12,5
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-08,21,96,13,54,-25,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-09,21,93,12,41,-22,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-10,18,84,9,43,-22,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-11,15,90,9,38,-23,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-12,7,69,-11,34,-20,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-13,2,61,-9,29,-9,7
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-14,2,51,-8,44,-4,6
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-15,21,94,16,46,-25,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-16,19,89,11,34,-23,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-17,17,91,14,44,-22,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-18,17,92,12,36,-23,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-19,8,76,-6,31,-20,12
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-20,4,66,-3,25,-12,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-21,1,48,-9,38,-3,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-22,19,90,10,44,-22,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-23,17,87,9,30,-21,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-24,16,86,10,33,-22,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-25,14,89,3,27,-23,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-26,10,77,-6,24,-19,13
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-27,5,67,-6,20,-7,11
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-28,4,51,-9,31,-3,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-29,21,97,7,40,-20,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-30,21,90,2,26,-18,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-08-31,23,91,4,38,-18,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-01,26,102,2,43,-16,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-02,20,90,-6,35,-11,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-03,21,79,-7,26,-2,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-04,16,69,-4,40,0,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-05,30,107,12,44,-12,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-06,25,99,5,26,-9,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-07,25,97,7,33,-10,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-08,23,99,3,32,-11,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-09,19,85,-4,33,-6,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-10,16,74,-5,22,3,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-11,12,59,-10,33,2,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-12,24,100,5,40,-7,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-13,26,94,2,25,-6,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-14,23,93,6,36,-7,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-15,20,95,3,30,-7,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-16,17,86,-9,26,-2,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-17,17,76,-5,21,6,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-18,13,60,-6,30,2,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-19,22,96,3,40,-5,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-20,20,88,0,22,-3,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-21,20,85,2,33,-4,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-22,18,91,2,28,-5,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-23,17,75,-13,28,2,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-24,14,75,-4,18,8,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-25,12,61,-3,28,2,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-26,24,98,6,37,0,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-27,22,86,1,25,1,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-28,19,91,3,37,0,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-29,19,93,7,29,-1,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-09-30,21,92,-6,36,7,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-01,20,87,5,23,12,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-02,18,71,0,34,3,10
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-03,24,98,11,44,4,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-04,24,92,2,31,6,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-05,23,92,6,41,5,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-06,20,94,6,40,6,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-07,20,90,-1,50,10,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-08,20,83,8,38,10,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-09,17,60,4,29,-8,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-10,26,94,13,54,-34,12
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-11,17,82,-7,38,6,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-12,22,89,6,40,6,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-13,20,97,7,39,6,8
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-14,18,84,-5,31,12,9
MA,Morocco,ChIJ3Q-0RKaLnw0RKN5TjZmEYfE,2022-10-15,16,78,4,24,15,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-01,-4,36,-24,-10,-25,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-02,-6,25,-39,-17,-10,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-03,-6,45,-42,-7,5,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-04,-7,45,-41,-5,4,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-05,-8,40,-43,-9,5,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-06,-9,45,-45,-15,4,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-07,-14,39,-49,-15,6,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-08,-12,33,-43,-15,-1,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-09,-13,20,-45,-24,-13,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-10,-5,40,-43,-9,-1,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-11,-10,33,-40,-16,-41,16
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-12,-12,34,-48,-11,1,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-13,-14,37,-47,-19,0,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-14,-18,26,-55,-22,3,11
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-15,-18,23,-49,-22,-3,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-16,-20,9,-52,-30,-15,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-17,-15,30,-50,-16,-1,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-18,-11,29,-51,-16,0,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-19,-13,27,-46,-17,1,11
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-20,-13,27,-47,-22,2,11
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-21,-17,27,-50,-22,5,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-22,-17,18,-49,-23,0,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-23,-18,5,-51,-31,-11,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-24,-14,27,-47,-18,0,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-25,-12,21,-52,-20,0,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-26,-14,23,-45,-19,2,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-27,-14,31,-48,-25,2,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-28,-17,26,-51,-25,6,10
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-29,-15,20,-49,-27,0,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-30,-13,3,-53,-33,-10,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-01-31,-10,31,-45,-14,2,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-01,-7,34,-40,-11,4,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-02,-7,33,-40,-14,5,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-03,-8,33,-46,-20,4,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-04,-12,30,-52,-18,5,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-05,-10,26,-48,-19,-3,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-06,-4,16,-42,-22,-11,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-07,4,45,-24,3,-11,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-08,8,46,-17,3,-11,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-09,9,46,-10,4,-10,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-10,12,55,-9,4,-12,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-11,6,48,-13,0,-9,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-12,3,37,-21,-3,-11,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-13,-2,22,-34,-10,-9,4
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-14,0,39,-38,-1,6,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-15,0,33,-38,-4,7,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-16,-3,35,-36,-8,8,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-17,-3,38,-38,-9,9,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-18,-4,38,-39,-6,12,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-19,-4,33,-39,-9,3,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-20,-5,21,-38,-15,-6,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-21,0,40,-34,-1,7,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-22,2,41,-34,1,7,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-23,-1,38,-35,-2,9,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-24,0,44,-36,-4,9,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-25,-2,41,-37,-4,12,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-26,-2,36,-35,-6,5,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-27,-2,28,-36,-10,-3,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-02-28,5,49,-26,7,8,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-01,8,50,-25,13,10,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-02,8,52,-22,10,11,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-03,9,55,-22,5,10,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-04,7,52,-28,5,14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-05,9,50,-21,7,6,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-06,-9,17,-51,-13,-9,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-07,9,55,-23,13,11,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-08,11,56,-23,14,12,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-09,9,54,-28,9,14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-10,5,57,-31,3,14,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-11,1,50,-34,6,16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-12,4,50,-28,5,8,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-13,2,43,-29,-3,0,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-14,-5,38,-42,4,11,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-15,7,55,-26,15,15,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-16,5,51,-26,8,15,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-17,4,56,-29,2,15,8
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-18,6,55,-28,8,17,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-19,5,51,-25,4,9,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-20,3,41,-30,-2,0,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-21,7,55,-23,13,14,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-22,8,56,-20,17,15,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-23,-5,39,-36,0,14,9
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-24,6,60,-22,5,16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-25,4,53,-26,6,20,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-26,4,51,-21,3,11,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-27,3,46,-21,1,2,5
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-28,6,56,-20,13,16,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-29,6,50,-20,13,16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-30,3,55,-24,11,16,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-03-31,7,67,-17,11,17,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-01,3,63,-29,11,20,6
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-02,-3,63,-35,7,9,7
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-03,-31,35,-52,-19,-10,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-04,-25,33,-46,-6,-10,16
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-05,-17,44,-36,-2,-8,16
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-06,-19,44,-32,-2,-7,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-07,-17,48,-31,-7,-6,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-08,-20,41,-37,-6,-3,15
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-09,-25,30,-43,-12,-7,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-10,-27,23,-48,-15,-5,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-11,-15,43,-26,2,8,12
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-12,-15,43,-25,3,9,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-13,-17,36,-27,-2,10,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-14,-17,41,-31,-8,10,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-15,-20,39,-32,-7,13,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-16,-24,30,-41,-11,3,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-17,-25,26,-44,-17,-5,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-18,-14,40,-23,3,8,12
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-19,-14,43,-22,3,9,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-20,-16,44,-23,0,12,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-21,-15,49,-26,-6,12,13
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-22,-17,44,-37,-6,16,14
MA,Morocco,ChIJTxlXcl7urw0RPqRAGHBidDE,2022-04-23,-21,39,-37,-8,7,14
